system_size,time,n,mean,plus_sd,minus_sd
large,1.8375086612125444,676,NA,NA,NA
large,1.83883893955757,677,NA,NA,NA
large,1.8388854634156278,676,NA,NA,NA
large,1.8393359221115595,677,NA,NA,NA
large,1.844067730251729,676,NA,NA,NA
large,1.8451853177803426,677,NA,NA,NA
large,1.8463133141497379,678,NA,NA,NA
large,1.8470448848557282,679,NA,NA,NA
large,1.8545414843484878,680,NA,NA,NA
large,1.8552898299953053,679,NA,NA,NA
large,1.8580106186302605,678,NA,NA,NA
large,1.860352950741141,677,NA,NA,NA
large,1.8643966924993738,678,NA,NA,NA
large,1.8662425198850974,679,NA,NA,NA
large,1.8714174623864868,678,NA,NA,NA
large,1.872471221344056,677,NA,NA,NA
large,1.880759236711959,678,NA,NA,NA
large,1.8839131151098696,679,NA,NA,NA
large,1.8877647270543008,680,NA,NA,NA
large,1.8897732917058814,679,NA,NA,NA
large,1.8925158446104606,680,NA,NA,NA
large,1.8937649663221554,681,NA,NA,NA
large,1.8984218351380309,682,NA,NA,NA
large,1.901075682499749,681,NA,NA,NA
large,1.9037910446241306,680,NA,NA,NA
large,1.9045561555151531,679,NA,NA,NA
large,1.909026081606178,680,NA,NA,NA
large,1.9096663314770788,681,NA,NA,NA
large,1.9105374362339844,680,NA,NA,NA
large,1.9109494522611237,681,NA,NA,NA
large,1.9109977053291414,680,NA,NA,NA
large,1.9167957625046634,679,NA,NA,NA
large,1.9172619701780764,680,NA,NA,NA
large,1.9259757370637334,681,NA,NA,NA
large,1.9260022042835292,680,NA,NA,NA
large,1.9312954652175442,681,NA,NA,NA
large,1.9389338751103267,680,NA,NA,NA
large,1.939701874025838,679,NA,NA,NA
large,1.9440776110525486,680,NA,NA,NA
large,1.9451855956524902,681,NA,NA,NA
large,1.9462624854441255,682,NA,NA,NA
large,1.9470345775763833,683,NA,NA,NA
large,1.9507420678585743,684,NA,NA,NA
large,1.9509736401121816,683,NA,NA,NA
large,1.9524636692818216,684,NA,NA,NA
large,1.9535284084000375,685,NA,NA,NA
large,1.963109169093248,686,NA,NA,NA
large,1.9635584385240612,685,NA,NA,NA
large,1.96541333542587,686,NA,NA,NA
large,1.9678520923963518,687,NA,NA,NA
large,1.9689793093400656,686,NA,NA,NA
large,1.9742518471272352,685,NA,NA,NA
large,1.97669393767433,684,NA,NA,NA
large,1.9781226655639848,685,NA,NA,NA
large,1.978864735064909,684,NA,NA,NA
large,1.985432231254993,685,NA,NA,NA
large,1.9888408202503165,686,NA,NA,NA
large,1.9910881217465852,685,NA,NA,NA
large,1.9930931409014885,686,NA,NA,NA
large,1.993106057644394,687,NA,NA,NA
large,2.001276455387253,688,NA,NA,NA
large,2.0022839064552933,689,NA,NA,NA
large,2.0045428733880866,690,NA,NA,NA
large,2.0092694065669443,689,NA,NA,NA
large,2.013228348707431,690,NA,NA,NA
large,2.0150772851535885,691,NA,NA,NA
large,2.0151666912316304,690,NA,NA,NA
large,2.016540132412765,689,NA,NA,NA
large,2.0191187273832867,688,NA,NA,NA
large,2.0192295067026067,689,NA,NA,NA
large,2.02123128032232,688,NA,NA,NA
large,2.0217555261860323,687,NA,NA,NA
large,2.0234043595193962,686,NA,NA,NA
large,2.026391066035231,685,NA,NA,NA
large,2.026596193688656,684,NA,NA,NA
large,2.027238253308862,685,NA,NA,NA
large,2.0281773881519842,684,NA,NA,NA
large,2.030996777962768,685,NA,NA,NA
large,2.03343235281823,684,NA,NA,NA
large,2.036760454327665,683,NA,NA,NA
large,2.036780441596967,684,NA,NA,NA
large,2.0394182503283522,685,NA,NA,NA
large,2.047130058603009,686,NA,NA,NA
large,2.051717527641104,685,NA,NA,NA
large,2.0546394745555148,686,NA,NA,NA
large,2.0612948191473275,685,NA,NA,NA
large,2.0620073805995607,686,NA,NA,NA
large,2.0626554315257746,685,NA,NA,NA
large,2.0666858926948666,684,NA,NA,NA
large,2.070076464481965,683,NA,NA,NA
large,2.0708816140715074,684,NA,NA,NA
large,2.074617656300358,685,NA,NA,NA
large,2.075648554283497,684,NA,NA,NA
large,2.079253536371021,685,NA,NA,NA
large,2.0797723557765817,686,NA,NA,NA
large,2.081835715673024,685,NA,NA,NA
large,2.082468003670375,686,NA,NA,NA
large,2.0861122322650205,687,NA,NA,NA
large,2.0958117929105162,688,NA,NA,NA
large,2.0996675584119244,689,NA,NA,NA
large,2.102785453209778,688,NA,NA,NA
large,2.105951202501476,687,NA,NA,NA
large,2.1115290935460016,686,NA,NA,NA
large,2.113945817207387,687,NA,NA,NA
large,2.1167811780303594,686,NA,NA,NA
large,2.121335788044116,685,NA,NA,NA
large,2.122761274013409,684,NA,NA,NA
large,2.1238217124723593,685,NA,NA,NA
large,2.1300405189387246,684,NA,NA,NA
large,2.136612864970323,685,NA,NA,NA
large,2.1383851210812828,686,NA,NA,NA
large,2.142877873802576,687,NA,NA,NA
large,2.143563100608113,688,NA,NA,NA
large,2.1435795674126985,687,NA,NA,NA
large,2.144078315042319,686,NA,NA,NA
large,2.1450550959285697,687,NA,NA,NA
large,2.145610191298422,686,NA,NA,NA
large,2.145972200024695,685,NA,NA,NA
large,2.1483760929407634,686,NA,NA,NA
large,2.1488437165798646,687,NA,NA,NA
large,2.1503973773719705,688,NA,NA,NA
large,2.157792716640456,689,NA,NA,NA
large,2.161479595352227,690,NA,NA,NA
large,2.164782875391463,689,NA,NA,NA
large,2.165460033224317,690,NA,NA,NA
large,2.170973047129121,689,NA,NA,NA
large,2.172856162493491,690,NA,NA,NA
large,2.175484636572315,691,NA,NA,NA
large,2.176084706780958,692,NA,NA,NA
large,2.1768109894840393,693,NA,NA,NA
large,2.1781840916537485,694,NA,NA,NA
large,2.1788062347777073,695,NA,NA,NA
large,2.1810196115909948,696,NA,NA,NA
large,2.181436056323044,697,NA,NA,NA
large,2.182376084956426,698,NA,NA,NA
large,2.1845998519382928,699,NA,NA,NA
large,2.1850597996214227,700,NA,NA,NA
large,2.1863070772961213,701,NA,NA,NA
large,2.187606572411128,700,NA,NA,NA
large,2.189574847114377,701,NA,NA,NA
large,2.191047878374476,702,NA,NA,NA
large,2.1912684824056816,703,NA,NA,NA
large,2.1976744630053653,704,NA,NA,NA
large,2.2144101712207966,703,NA,NA,NA
large,2.2153217697926166,702,NA,NA,NA
large,2.216566111679828,701,NA,NA,NA
large,2.217932396688363,702,NA,NA,NA
large,2.2193159046699265,703,NA,NA,NA
large,2.2201154684164095,704,NA,NA,NA
large,2.2230664165632854,705,NA,NA,NA
large,2.22367039340924,706,NA,NA,NA
large,2.2242242767925684,707,NA,NA,NA
large,2.227296293358429,706,NA,NA,NA
large,2.228915359694012,707,NA,NA,NA
large,2.235518609892215,706,NA,NA,NA
large,2.2357818705433945,705,NA,NA,NA
large,2.2361379419431135,706,NA,NA,NA
large,2.2400834918995978,707,NA,NA,NA
large,2.245562662643876,706,NA,NA,NA
large,2.2535661252884527,707,NA,NA,NA
large,2.2538711029441454,706,NA,NA,NA
large,2.2617335595153527,707,NA,NA,NA
large,2.2629280050897957,706,NA,NA,NA
large,2.265822396907177,707,NA,NA,NA
large,2.268179415264189,708,NA,NA,NA
large,2.2685883355586753,707,NA,NA,NA
large,2.2724643989100515,708,NA,NA,NA
large,2.2742298903973257,707,NA,NA,NA
large,2.2747336347382037,706,NA,NA,NA
large,2.2822087645464366,705,NA,NA,NA
large,2.284697432680855,706,NA,NA,NA
large,2.288270912152293,707,NA,NA,NA
large,2.296387352490776,708,NA,NA,NA
large,2.2976322639003626,707,NA,NA,NA
large,2.3019844689465945,706,NA,NA,NA
large,2.3064181651986337,707,NA,NA,NA
large,2.3071291109274408,708,NA,NA,NA
large,2.311045903625424,707,NA,NA,NA
large,2.3115893160208123,708,NA,NA,NA
large,2.312107237900526,707,NA,NA,NA
large,2.314268061285973,706,NA,NA,NA
large,2.3152812532964946,705,NA,NA,NA
large,2.3220419543222484,706,NA,NA,NA
large,2.3378403005314463,707,NA,NA,NA
large,2.3472537561675124,708,NA,NA,NA
large,2.347747484132293,709,NA,NA,NA
large,2.352297615987845,710,NA,NA,NA
large,2.3572380094559615,709,NA,NA,NA
large,2.3596507155389874,710,NA,NA,NA
large,2.3603376242023133,709,NA,NA,NA
large,2.3639964214698104,710,NA,NA,NA
large,2.3655927481707852,709,NA,NA,NA
large,2.365682642519913,710,NA,NA,NA
large,2.3696397213175686,709,NA,NA,NA
large,2.3741317654498952,708,NA,NA,NA
large,2.3801158873160797,709,NA,NA,NA
large,2.386347437994942,710,NA,NA,NA
large,2.3876634859689503,711,NA,NA,NA
large,2.3879740538437084,710,NA,NA,NA
large,2.3912690380029966,711,NA,NA,NA
large,2.3935566100171948,712,NA,NA,NA
large,2.3936866308838853,713,NA,NA,NA
large,2.3958391055796024,712,NA,NA,NA
large,2.3982555064132955,713,NA,NA,NA
large,2.4024496647346685,712,NA,NA,NA
large,2.4043289555581215,713,NA,NA,NA
large,2.411220296724105,712,NA,NA,NA
large,2.416147583706348,711,NA,NA,NA
large,2.4163648160127815,712,NA,NA,NA
large,2.4191425328764646,711,NA,NA,NA
large,2.4198800460708956,710,NA,NA,NA
large,2.4236231422208707,709,NA,NA,NA
large,2.4281523489434225,708,NA,NA,NA
large,2.428864079912194,709,NA,NA,NA
large,2.4339288981852882,710,NA,NA,NA
large,2.4370731329777433,709,NA,NA,NA
large,2.4396201866768115,710,NA,NA,NA
large,2.440258194648551,711,NA,NA,NA
large,2.4402684996300317,712,NA,NA,NA
large,2.4405772249538042,711,NA,NA,NA
large,2.4425067974412817,710,NA,NA,NA
large,2.446384579644326,711,NA,NA,NA
large,2.455372097798497,712,NA,NA,NA
large,2.4579087565510926,713,NA,NA,NA
large,2.4611894675568107,712,NA,NA,NA
large,2.461950041369343,713,NA,NA,NA
large,2.462194679278708,712,NA,NA,NA
large,2.4658392178821367,711,NA,NA,NA
large,2.4666081113403577,712,NA,NA,NA
large,2.4677992545779848,711,NA,NA,NA
large,2.472550502761379,712,NA,NA,NA
large,2.4748476196911056,713,NA,NA,NA
large,2.4816564516395943,712,NA,NA,NA
large,2.4908657291601615,711,NA,NA,NA
large,2.4930408247706506,710,NA,NA,NA
large,2.494030784982909,709,NA,NA,NA
large,2.5023032354675414,710,NA,NA,NA
large,2.509864169929571,709,NA,NA,NA
large,2.5189102597599344,708,NA,NA,NA
large,2.523130024342669,709,NA,NA,NA
large,2.5244018226090454,710,NA,NA,NA
large,2.5295510178595433,711,NA,NA,NA
large,2.530898173222674,712,NA,NA,NA
large,2.531374898431499,711,NA,NA,NA
large,2.5317691028123663,710,NA,NA,NA
large,2.536042469646291,709,NA,NA,NA
large,2.5409546445457067,708,NA,NA,NA
large,2.547829422324924,707,NA,NA,NA
large,2.5481981089527643,708,NA,NA,NA
large,2.5499262396385896,707,NA,NA,NA
large,2.5503905743648367,706,NA,NA,NA
large,2.5546417847828273,707,NA,NA,NA
large,2.5645318499027137,708,NA,NA,NA
large,2.5655417810384202,707,NA,NA,NA
large,2.5659607843916468,708,NA,NA,NA
large,2.5660935083659067,709,NA,NA,NA
large,2.5675617859609114,708,NA,NA,NA
large,2.5746077325389423,709,NA,NA,NA
large,2.5757862305203236,708,NA,NA,NA
large,2.583161201266312,707,NA,NA,NA
large,2.5867478361605607,708,NA,NA,NA
large,2.5970689214937033,707,NA,NA,NA
large,2.6070087977114933,708,NA,NA,NA
large,2.6113694937512437,707,NA,NA,NA
large,2.6118815694814423,708,NA,NA,NA
large,2.613749250665469,709,NA,NA,NA
large,2.6147311095453256,710,NA,NA,NA
large,2.6157387114167996,709,NA,NA,NA
large,2.6207092651493875,710,NA,NA,NA
large,2.6247795438099666,709,NA,NA,NA
large,2.6270480894711326,708,NA,NA,NA
large,2.6356225506535766,709,NA,NA,NA
large,2.6378204875256106,710,NA,NA,NA
large,2.6404330111304932,711,NA,NA,NA
large,2.6408564839168847,712,NA,NA,NA
large,2.647468703106082,713,NA,NA,NA
large,2.6588792198497764,714,NA,NA,NA
large,2.6637877903965292,713,NA,NA,NA
large,2.669286663542691,714,NA,NA,NA
large,2.6721841254738523,715,NA,NA,NA
large,2.6765581736164967,716,NA,NA,NA
large,2.677598222422527,715,NA,NA,NA
large,2.681519745125378,714,NA,NA,NA
large,2.683746834218566,715,NA,NA,NA
large,2.685709150369146,716,NA,NA,NA
large,2.686254844412722,715,NA,NA,NA
large,2.686740847072837,716,NA,NA,NA
large,2.692962391503734,717,NA,NA,NA
large,2.694752371753459,718,NA,NA,NA
large,2.697022339077161,719,NA,NA,NA
large,2.697795146428845,718,NA,NA,NA
large,2.6979097051214604,717,NA,NA,NA
large,2.69973389703562,718,NA,NA,NA
large,2.7006657953964126,719,NA,NA,NA
large,2.702984200935213,720,NA,NA,NA
large,2.704069231833251,719,NA,NA,NA
large,2.7062584418759874,720,NA,NA,NA
large,2.706853059605925,721,NA,NA,NA
large,2.70776274954747,722,NA,NA,NA
large,2.7095749485338447,723,NA,NA,NA
large,2.711129582011016,722,NA,NA,NA
large,2.7160796158076526,721,NA,NA,NA
large,2.7171666633120357,722,NA,NA,NA
large,2.718598239599796,723,NA,NA,NA
large,2.7195356884104243,724,NA,NA,NA
large,2.7225920845423794,723,NA,NA,NA
large,2.7240463853810475,724,NA,NA,NA
large,2.7263275363615227,725,NA,NA,NA
large,2.7276855108318876,726,NA,NA,NA
large,2.7311159050104465,725,NA,NA,NA
large,2.734353016267627,724,NA,NA,NA
large,2.7443826475809328,723,NA,NA,NA
large,2.7461322597397606,724,NA,NA,NA
large,2.746688168032027,723,NA,NA,NA
large,2.746813468482205,724,NA,NA,NA
large,2.754959332336654,723,NA,NA,NA
large,2.7562647084383234,724,NA,NA,NA
large,2.7581430598488788,725,NA,NA,NA
large,2.758448686574153,726,NA,NA,NA
large,2.7613959649350406,727,NA,NA,NA
large,2.761917803573724,726,NA,NA,NA
large,2.763809212783757,725,NA,NA,NA
large,2.765289737972216,724,NA,NA,NA
large,2.76685012722045,723,NA,NA,NA
large,2.7674352433452603,724,NA,NA,NA
large,2.771074716623587,725,NA,NA,NA
large,2.7716545368926737,724,NA,NA,NA
large,2.7732501597117944,725,NA,NA,NA
large,2.7746531441726203,726,NA,NA,NA
large,2.7806249672865464,725,NA,NA,NA
large,2.7859774311881025,726,NA,NA,NA
large,2.794266031859321,725,NA,NA,NA
large,2.796434114156447,726,NA,NA,NA
large,2.7993705478958164,727,NA,NA,NA
large,2.804050868468975,726,NA,NA,NA
large,2.8083357253234476,727,NA,NA,NA
large,2.822987838865795,728,NA,NA,NA
large,2.8238503177767966,727,NA,NA,NA
large,2.829666793789397,728,NA,NA,NA
large,2.8306983686426728,729,NA,NA,NA
large,2.833014289918456,730,NA,NA,NA
large,2.8354001176546637,731,NA,NA,NA
large,2.8363397609342336,730,NA,NA,NA
large,2.838803060552872,731,NA,NA,NA
large,2.8395201345259635,730,NA,NA,NA
large,2.8404608770239705,731,NA,NA,NA
large,2.840920251360294,730,NA,NA,NA
large,2.845774419624118,729,NA,NA,NA
large,2.847230609243079,730,NA,NA,NA
large,2.847574212256948,731,NA,NA,NA
large,2.8500689332609275,732,NA,NA,NA
large,2.851776310241313,733,NA,NA,NA
large,2.852293069602706,732,NA,NA,NA
large,2.8584114147602957,731,NA,NA,NA
large,2.8585630732237575,730,NA,NA,NA
large,2.8589476668928797,731,NA,NA,NA
large,2.8642421004339784,730,NA,NA,NA
large,2.8656939589144113,731,NA,NA,NA
large,2.8781012212742594,730,NA,NA,NA
large,2.8797141551265764,731,NA,NA,NA
large,2.8921530855453397,732,NA,NA,NA
large,2.892594885917716,733,NA,NA,NA
large,2.8929563789868586,734,NA,NA,NA
large,2.894077501353681,735,NA,NA,NA
large,2.8955471580871786,734,NA,NA,NA
large,2.899014245213681,733,NA,NA,NA
large,2.903037559046056,732,NA,NA,NA
large,2.904092467987131,731,NA,NA,NA
large,2.9075003467347256,730,NA,NA,NA
large,2.908057517359385,731,NA,NA,NA
large,2.914423976407035,732,NA,NA,NA
large,2.9224449607569865,731,NA,NA,NA
large,2.925038286121656,732,NA,NA,NA
large,2.9265600514217445,733,NA,NA,NA
large,2.927716112236335,734,NA,NA,NA
large,2.93072903807306,735,NA,NA,NA
large,2.937582525470097,734,NA,NA,NA
large,2.9378862293045187,735,NA,NA,NA
large,2.9382622212071055,734,NA,NA,NA
large,2.939625863532166,735,NA,NA,NA
large,2.940126289467568,734,NA,NA,NA
large,2.9404718743984644,733,NA,NA,NA
large,2.9450677554168903,732,NA,NA,NA
large,2.9479331322261646,733,NA,NA,NA
large,2.948627969999134,734,NA,NA,NA
large,2.949791784104394,735,NA,NA,NA
large,2.950099438109741,734,NA,NA,NA
large,2.951638654353916,733,NA,NA,NA
large,2.9559732728130887,732,NA,NA,NA
large,2.9584901574956315,731,NA,NA,NA
large,2.959388164469618,732,NA,NA,NA
large,2.959654677019242,731,NA,NA,NA
large,2.9611402303251837,732,NA,NA,NA
large,2.964523409542753,731,NA,NA,NA
large,2.965092930178827,732,NA,NA,NA
large,2.9692260804016652,733,NA,NA,NA
large,2.97478679959282,734,NA,NA,NA
large,2.9838327115156327,733,NA,NA,NA
large,2.9897002352993423,734,NA,NA,NA
large,2.99010011495759,733,NA,NA,NA
large,2.995098697407569,732,NA,NA,NA
large,2.9999367237891845,731,NA,NA,NA
large,3.000888692657578,732,NA,NA,NA
large,3.002296822371557,731,NA,NA,NA
large,3.0081939491663157,732,NA,NA,NA
large,3.009708796741044,731,NA,NA,NA
large,3.0108946820033298,730,NA,NA,NA
large,3.0111127874313808,729,NA,NA,NA
large,3.0157887412364817,728,NA,NA,NA
large,3.0171606148715497,729,NA,NA,NA
large,3.0217926528897654,730,NA,NA,NA
large,3.024417525528328,729,NA,NA,NA
large,3.024909053183388,730,NA,NA,NA
large,3.0271771510437224,729,NA,NA,NA
large,3.030140878533213,728,NA,NA,NA
large,3.033803907569185,727,NA,NA,NA
large,3.0342535217152484,728,NA,NA,NA
large,3.035260231049104,729,NA,NA,NA
large,3.0366877515119053,728,NA,NA,NA
large,3.041162146777413,729,NA,NA,NA
large,3.0491712723718454,728,NA,NA,NA
large,3.051488104364265,729,NA,NA,NA
large,3.0522838732983395,728,NA,NA,NA
large,3.0529735482038074,729,NA,NA,NA
large,3.059406506012057,730,NA,NA,NA
large,3.061450887180658,729,NA,NA,NA
large,3.0712024292815454,730,NA,NA,NA
large,3.0722388095376814,729,NA,NA,NA
large,3.0746331534873614,730,NA,NA,NA
large,3.075910246480217,729,NA,NA,NA
large,3.0807196577830793,730,NA,NA,NA
large,3.0900351365530465,731,NA,NA,NA
large,3.0900453176255014,730,NA,NA,NA
large,3.0945586090386015,731,NA,NA,NA
large,3.0946669639947744,732,NA,NA,NA
large,3.1003561297823983,733,NA,NA,NA
large,3.1075773161425917,734,NA,NA,NA
large,3.1084805346854023,735,NA,NA,NA
large,3.109608386376229,736,NA,NA,NA
large,3.1100736687227726,737,NA,NA,NA
large,3.1104923906471194,736,NA,NA,NA
large,3.110999937262089,735,NA,NA,NA
large,3.1126684090227994,736,NA,NA,NA
large,3.117605234071604,735,NA,NA,NA
large,3.1215710684491076,736,NA,NA,NA
large,3.1236450251527046,735,NA,NA,NA
large,3.1238761428398787,736,NA,NA,NA
large,3.124847535647081,735,NA,NA,NA
large,3.1253192259956,736,NA,NA,NA
large,3.1266989429574363,735,NA,NA,NA
large,3.1322054353350355,736,NA,NA,NA
large,3.134935470165514,735,NA,NA,NA
large,3.1383916837483796,736,NA,NA,NA
large,3.139560973803633,737,NA,NA,NA
large,3.1422535411131287,738,NA,NA,NA
large,3.150557520055959,739,NA,NA,NA
large,3.150724674553938,738,NA,NA,NA
large,3.1519144045394194,737,NA,NA,NA
large,3.155786712841703,738,NA,NA,NA
large,3.1564203179201806,739,NA,NA,NA
large,3.158492032501938,740,NA,NA,NA
large,3.1594751837605912,741,NA,NA,NA
large,3.1611164172531674,740,NA,NA,NA
large,3.1670795066757216,741,NA,NA,NA
large,3.1679819389455033,740,NA,NA,NA
large,3.1680975708136936,741,NA,NA,NA
large,3.169476237757261,740,NA,NA,NA
large,3.1716788519988737,741,NA,NA,NA
large,3.174652105970729,740,NA,NA,NA
large,3.1770153033033792,739,NA,NA,NA
large,3.177716242261452,740,NA,NA,NA
large,3.178386116283067,739,NA,NA,NA
large,3.1796741194058096,738,NA,NA,NA
large,3.1816330346615183,739,NA,NA,NA
large,3.1835587219679975,738,NA,NA,NA
large,3.189284855091653,739,NA,NA,NA
large,3.1919689795753325,740,NA,NA,NA
large,3.1956613924166177,739,NA,NA,NA
large,3.1998153256622826,740,NA,NA,NA
large,3.202812047998571,739,NA,NA,NA
large,3.2033638831452604,738,NA,NA,NA
large,3.2077542394196046,739,NA,NA,NA
large,3.2096270197914074,740,NA,NA,NA
large,3.210051541033935,739,NA,NA,NA
large,3.216958102713735,740,NA,NA,NA
large,3.2197265574547025,741,NA,NA,NA
large,3.2200591882009175,742,NA,NA,NA
large,3.2206553129860334,741,NA,NA,NA
large,3.2249820987682147,742,NA,NA,NA
large,3.225728400827015,741,NA,NA,NA
large,3.2265560289553403,740,NA,NA,NA
large,3.227024143169566,741,NA,NA,NA
large,3.2313726379507717,742,NA,NA,NA
large,3.2372019622143844,743,NA,NA,NA
large,3.238919664567476,744,NA,NA,NA
large,3.2398410490061558,745,NA,NA,NA
large,3.2427014536076144,746,NA,NA,NA
large,3.242778349705244,745,NA,NA,NA
large,3.2448222268742115,744,NA,NA,NA
large,3.24680451597494,745,NA,NA,NA
large,3.249562526770295,744,NA,NA,NA
large,3.249795656779534,743,NA,NA,NA
large,3.2518369499754316,744,NA,NA,NA
large,3.2519807663659677,745,NA,NA,NA
large,3.254325013243147,744,NA,NA,NA
large,3.261918935112985,745,NA,NA,NA
large,3.2658661564281357,746,NA,NA,NA
large,3.268539517343909,745,NA,NA,NA
large,3.272953000352921,746,NA,NA,NA
large,3.2755016110773982,747,NA,NA,NA
large,3.2789402730132298,746,NA,NA,NA
large,3.280389764343036,747,NA,NA,NA
large,3.28047984657005,748,NA,NA,NA
large,3.2807149650535443,747,NA,NA,NA
large,3.2817625197354694,748,NA,NA,NA
large,3.290899970347957,747,NA,NA,NA
large,3.2911762033411187,748,NA,NA,NA
large,3.2948468733510348,747,NA,NA,NA
large,3.2965586460444984,748,NA,NA,NA
large,3.303294142796909,749,NA,NA,NA
large,3.3205290599642674,748,NA,NA,NA
large,3.327525797505216,747,NA,NA,NA
large,3.3290596239442483,748,NA,NA,NA
large,3.33594749748324,749,NA,NA,NA
large,3.3418347180535157,750,NA,NA,NA
large,3.3422321360930214,751,NA,NA,NA
large,3.3432701668575673,750,NA,NA,NA
large,3.344851700230797,749,NA,NA,NA
large,3.346171664507419,748,NA,NA,NA
large,3.346482779638566,747,NA,NA,NA
large,3.3465507212470773,746,NA,NA,NA
large,3.358123615551564,747,NA,NA,NA
large,3.3597929434012297,746,NA,NA,NA
large,3.362004500368119,745,NA,NA,NA
large,3.3622883284185097,744,NA,NA,NA
large,3.3633055156367844,745,NA,NA,NA
large,3.3708792287901517,744,NA,NA,NA
large,3.3734762428636786,745,NA,NA,NA
large,3.373808803199238,746,NA,NA,NA
large,3.380994675026778,747,NA,NA,NA
large,3.3811563854427895,748,NA,NA,NA
large,3.381698152669601,749,NA,NA,NA
large,3.38717233078343,750,NA,NA,NA
large,3.38867809243082,751,NA,NA,NA
large,3.39763505223027,750,NA,NA,NA
large,3.402470322359993,751,NA,NA,NA
large,3.4085066441034786,750,NA,NA,NA
large,3.411159397960633,751,NA,NA,NA
large,3.417542911033051,752,NA,NA,NA
large,3.418712751279081,753,NA,NA,NA
large,3.4190473735867326,754,NA,NA,NA
large,3.4211749956741615,755,NA,NA,NA
